id,source,title,description,price,surface_m2,price_m2,rooms,bedrooms,bathrooms,property_type,city,postal_code,district_name,district_full_name,latitude_blur,longitude_blur,has_balcony,has_terrace,has_garden,has_elevator,has_cellar,parking_places,floor,floor_quantity,land_surface_m2,heating,energy_class,ghg_class,energy_value,ghg_value,new_property,account_type,ad_created_by_pro,publication_date,modification_date,on_the_market,is_highlighted,is_exclusive_sale_mandate,fees_charged_to,price_without_fees,reference,url
iad-france-1916857,Bienici,Vente Appartement 3 pièces,"iad France - Thomas Rappelin vous propose: Appartement T3 lumineux de 54 m² avec cave privative – Exposition Sud - Secteur Pont du Las<br>Dans une résidence calme, cet appartement de type 3 au deuxième étage offre une superficie de 54 m² et séduit immédiatement par sa luminosité grâce à son exposition plein Sud. Traversant et baigné de lumière naturelle, il propose un séjour accueillant, une cuisine fonctionnelle, deux chambres confortables, une salle d'eau et son WC.<br>Une cave privative vient compléter ce bien, offrant un espace de rangement pratique et sécurisé.<br>L’appartement bénéficie d’un emplacement recherché, proche des commerces, des transports en commun et des écoles, tout en restant au calme. <br>Il convient parfaitement pour un premier achat ou bien un investissement locatif.<br>La presente annonce immobiliere vise 2 lots situés dans une copropriété de 8 lots au total et ne faisant l'objet d'aucune procédure en cours citée à l'article L. 721-1 du code de la construction et de l'habitation. Montant moyen mensuel de charges déclaré par le vendeur : 85€ par mois (soit 1020 € annuel). Honoraires d'agence à la charge du vendeur.<br>Information d'affichage énergétique sur ce bien : classe ENERGIE E indice 261 et classe CLIMAT B indice 8. Les informations sur les risques auxquels ce bien est exposé, y compris l'obligation légale de débroussaillement, sont disponibles sur le site Géorisques : http://www.georisques.gouv.fr.<br>La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de M Thomas Rappelin mandataire indépendant en immobilier (sans détention de fonds), agent commercial de la SAS I@D France immatriculé au RSAC de Toulon sous le numéro 907513022, titulaire de la carte de démarchage immobilier pour le compte de la société I@D France SAS.",129000,54,2388.8888888888887,3,2.0,,flat,Toulon,83200,Pont du Las,Toulon - Pont du Las,43.13081786516117,5.910200102551726,0,0,0,0,1,,2.0,4.0,,radiateur électrique individuel,E,B,261.0,8.0,0,mandatary,1,1970-01-01T00:00:00.000Z,2026-02-25T17:02:27.878Z,1,0,0,seller,,1857030,https://www.bienici.com/annonce/vente/toulon/flat/iad-france-1916857
iad-france-1917827,Bienici,Vente Appartement 3 pièces,"iad France - Olivier Brun vous propose: Appartement T3 de 67 m² avec terrasse Sud-est et double garage, au sein d'un domaine privé à TOULON - Vivez dans un écrin de nature de plus de 6 000 m².<br>Imaginez une résidence intimiste de seulement 12 appartements aux prestations soignées, nichée au cOEur d’un vaste parc verdoyant. Green Park, c’est une architecture douce et contemporaine, pensée pour s’ouvrir sur de grandes terrasses baignées de lumière, comme suspendues face à la nature.<br>Ici, tout respire le calme et la sérénité. Résidence clôturée, accès sécurisé, allées piétonnes ombragées… tout a été imaginé pour oublier la ville et savourer une vraie bulle de tranquillité.<br>Le luxe de la simplicité<br>Balade à vélo sur la piste cyclable, cueillette au potager, ou sieste à l’ombre des arbres… Chez Green Park, le bonheur se vit au naturel.<br>Plus de renseignements sur demande.<br>Disponible 7/7, je vous accompagne avec sérieux et réactivité dans vos projets immobiliers.<br>La presente annonce immobiliere vise 3 lots situés dans une copropriété de 41 lots au total et ne faisant l'objet d'aucune procédure en cours citée à l'article L. 721-1 du code de la construction et de l'habitation. Montant moyen mensuel de charges déclaré par le vendeur : 0€ par mois (soit 0 € annuel). Honoraires d'agence à la charge du vendeur.<br>Information d'affichage énergétique sur ce bien : classe ENERGIE A indice 68 et classe CLIMAT A indice 2. Les informations sur les risques auxquels ce bien est exposé, y compris l'obligation légale de débroussaillement, sont disponibles sur le site Géorisques : http://www.georisques.gouv.fr.<br>La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de M Olivier Brun mandataire indépendant en immobilier (sans détention de fonds), agent commercial de la SAS I@D France immatriculé au RSAC de Draguignan sous le numéro 440218014, titulaire de la carte de démarchage immobilier pour le compte de la société I@D France SAS.",375000,67,5597.014925373134,3,2.0,,flat,Toulon,83100,La Palasse,Toulon - La Palasse,43.12382421639108,5.969003053427772,0,1,0,1,0,,1.0,3.0,,électrique individuel,A,A,68.0,2.0,0,mandatary,1,1970-01-01T00:00:00.000Z,2026-03-04T20:15:59.964Z,1,0,0,seller,,1857998,https://www.bienici.com/annonce/vente/toulon/flat/iad-france-1917827
ag743447-491236568,Bienici,Appartement 4 pièces,"Exclusivité  Toulon Ouest,  Idéal pour colocation, professions libérales / siège administratif   ou famille pour ce grand T4  avec 3 chambres, proche écoles et centre ville, secteur Bas Valbourdin / Barbès.

 À seulement 20 minutes à pied (ou 8 en bus) de la gare de Toulon, découvrez cet appartement traversant de 80 m², situé au second étage  dans une petite copropriété bien entretenue des années 70. Ascenseur à partir du premier étage!

 Idéal pour la colocation grâce à ses 3 grandes chambres de 12, 13 et 17 m², toutes avec accès au balcon exposé Ouest.

 L'appartement offre une entrée avec placard ouverte sur une agréable pièce de vie de 17 m² prolongée par une spacieuse  cuisine US aménagée.

 Côté nuit le bien dispose d'une spacieuse salle d'eau ainsi que de WC séparé. Possibilité de créer une seconde salle d'eau dans la chambre de 17M²

 Les charges comprennent l' eau froide et chaude, le chauffage, le fonds travaux ALUR, l'entretien des communs et la gestion via un syndic professionnel.

 Local 2 roues commun . Stationnement libre dans le quartier. Ecoles  et commerces de proximité à mois de 5 minutes.

 Cet appartement conviendra autant à un investisseur recherchant un bien pour de la colocation  qu'à une famille recherchant un grand appartement modulable souhaitant les écoles et l'accès au centre ville .

  Pour plus d'informations ou organiser une visite contactez moi sans hésiter.

Nombre de lots de la Copropriété : 10

Honoraires à la charge du vendeur
Votre agent commercial 3G IMMO sur place EI - Fabien BILLARD inscrit au RSAC de TOULON n° 883 285 405
Selon l'article L.561.5 du Code Monétaire et Financier, pour l'organisation de la visite, la présentation d'une pièce d'identité vous sera demandée.
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr",159000,81,1962.962962962963,4,3.0,,flat,Toulon,83200,Barbès,Toulon - Barbès,43.134898139953286,5.914483325104383,1,0,0,1,0,,1.0,6.0,,gaz collectif,D,D,207.0,41.0,0,mandatary,1,1970-01-01T00:00:00.000Z,2026-03-09T16:37:12.531Z,1,0,0,seller,159000.0,212320FB-2000009142,https://www.bienici.com/annonce/vente/toulon/flat/ag743447-491236568
hektor-royal-immo-30215,Bienici,BAS FARON- Maison FAMILIALE 200 m2 + Piscine + Appartement T,"A Saisir, BAS-FARON, Les HAUTS DE LA LOUBIERE -Rare à la vente! Venez découvrir cette maison indépendante d'environ 200 m2 édifiée sur une parcelle d'environ 1000 m2. Elle se compose d'une entrée avec placards, cuisine indépendante entièrement aménagée, salon-séjour ouvrant sur terrasse avec vue panoramique imprenable sur la rade + Mer, 2 chambres dont une avec dressing + placard, salle d'eau, WC indépendant. A l'étage, 2 chambres, salle d'eau avec toilettes, nombreux rangements et espaces de stockage, climatisation, chaudière récente, sublimes pierres de Bormes en façade.<br> En Rez-de-Jardin, vous serez séduits par cet appartement de type 4 pièces avec un fort potentiel locatif composé d'un beau séjour, cuisine aménagée semi-ouverte, 3 chambres, salle de bains, WC indépendant, grande buanderie avec accès au garage.<br> A l'extérieur, jardin entretenu et arboré, portail automatisé, potager, terrasses, coin détente, piscine (10,5 / 5,5) sécurisée, possibilité de garer plusieurs véhicules sur le terrain.<br> Maison située au calme le plus absolu proche des commodités et transports offrant de nombreuses possibilités d'aménagement.<br> Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr<br> Une visite s'impose ! Petit havre de paix à ne surtout pas manquer. Contact direct : QG - Agent commercial RSAC 820 530 111 - <span class=""importDescriptionDecorator"" data-type=""phone"">06 20 15 71 95</span><br> ROYAL IMMO, votre partenaire immobilier depuis 25ans, située au coeur du Mourillon, étudie votre projet immobilier sur toute l'aire Toulonnaise (Le Mourillon, Cap Brun, Port Marchand, Serinette, Petit Bois, La Mitre, Aiguillon, La Rode, Le Pont de Suve, Les Ameniers), ainsi que sur d'autres secteurs (Les Routes, Bon Rencontre, Le Pont du Las, Barbes, Claret, Le Bas Faron, Le Vert Coteau, La Loubière, Saint Jean du Var, Brunet...). L'agence se déploie également sur les communes environnantes de TOULON, comme, La Valette, La Seyne sur Mer, Ollioules, Sanary, Bandol, Six Fours Les Plages ... Toute cette implication sur ces secteurs, nous permet de vous proposer un large choix de biens en vente et en location, venez découvrir en agence toutes nos villas, maisons, appartements, terrains, place de parking, garage ou box, murs commerciaux... Nos conseillers immobiliers dédiés à la vente et à la location étudieront vos projets, qu'ils soient pour une première acquisition, une estimation de votre bien, un investissement locatif, ... nous mettrons tout en oeuvre afin de garantir le succès de votre projet.",949000,201,4721.393034825871,11,7.0,1.0,house,Toulon,83000,Siblas,Toulon - Siblas,43.134501138693885,5.945313990849405,0,0,1,0,0,,,4.0,1000.0,radiateur fuel individuel,D,D,198.0,48.0,0,agency,1,1970-01-01T00:00:00.000Z,2026-02-24T07:47:27.195Z,1,0,0,seller,949000.0,2922,https://www.bienici.com/annonce/vente/toulon/house/hektor-royal-immo-30215
ag920856-490610435,Bienici,Maison 83200,"Maison Rénovée - Toulon OUEST

Entièrement rénovée en 2023, cette maison d'environ 120m² allie confort moderne et charme authentique, dans un quartier résidentiel calme à deux pas des commodités.

Au rez-de-chaussée : vaste pièce de vie lumineuse avec poêle à bois, climatisation et cuisine ouverte équipée.
À l'étage : suite parentale avec dressing, salle de bains et WC indépendant.
Sous les toits : bureau, deux chambres et salle d'eau avec WC.

À l'extérieur, profitez d'un espace convivial avec terrasse, barbecue, coin détente ombragé et jacuzzi, idéal pour partager de beaux moments en famille ou entre amis.

Un bien rare à visiter sans tarder. Honoraires charge vendeur.
DPE : B.
Estimation du coût annuel d'énergie, montant mini : 975 € - montant maxi : 1319 €.
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : https://georisques.gouv.fr. Sur ce site seront également consultables une fiche d'information sur les obligations de débroussaillement et une carte des zones soumises à cette obligation.
La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de LAPINTA Michaël, mandataire indépendant en immobilier (sans détention de fonds), agent commercial de la SASU THE DOOR MAN, titulaire de la carte de démarchage immobilier pour le compte de la société THE DOOR MAN SASU.",499000,120,4158.333333333333,5,2.0,,house,Toulon,83200,Valbertrand,Toulon - Valbertrand,43.133953842741334,5.894694961460471,0,0,1,0,0,1.0,,,211.0,Climatisation réversible individuel,B,A,102.0,3.0,0,mandatary,1,1970-01-01T00:00:00.000Z,2026-03-08T10:27:19.506Z,1,0,0,seller,479989.0,8904,https://www.bienici.com/annonce/vente/toulon/house/ag920856-490610435
immo-facile-59163567,Bienici,TOULON - LE MOURILLON - APPARTEMENT T4 DE 80 M² - CAVE - À 200 MÈTRES DES PLAGES,"REF 3013 : TOULON - LE MOURILLON - APPARTEMENT T4 DE 80 M² - CAVE - À 200 MÈTRES DES PLAGES<br>L'agence G.I.O. vous présente, à TOULON, secteur MOURILLON, à 100m des plages, à proximité des commodités, appartement T4 de 80 m² , comprenant une entrée desservant une belle pièce de vie de 24 m² comprenant: cuisine US équipée aménagée / séjour / salle à manger; un dégagement dessert trois chambres de 9,50m 2 à 14m2 , une salle d'eau avec un wc indépendant. L'appartement comprend une cave. Les menuiseries de l'appartement sont en PVC Double vitrage. <br>Grâce à son superbe emplacement à 100 mètres des plages, ce bien offre un fort potentiel en location saisonnière, avec des revenus pouvant atteindre environ 1 500 € par semaine en période estivale. Forte demande touristique et excellente rentabilité dans un secteur prisé.<br>Contacter notre commerciale MASSIPE Louis au <span class=""importDescriptionDecorator"" data-type=""phone"">06 65 51 18 85</span><br>Vous souhaitez vendre, acheter, louer, confier votre bien en gestion, connaître la valeur de votre villa ou de votre appartement, ou de votre terrain à TOULON (Valbourdin, Claret, Siblas, Sainte-Anne, les Lices, la Loubière, Ortolan, Faron, Vert Coteau, Brunet, Serinette, Mourillon, Cap Brun, Petit Bois, Lamalgue, 4 chemins des routes, les Routes, Valbertrand, Saint-Jean, Pont du Las, Saint Roch), LE REVEST LES EAUX, OLLIOULES, contactez-nous au : <span class=""importDescriptionDecorator"" data-type=""phone"">04 94 62 44 55</span><br> <br>Copropriété de 10 lots (Pas de procédure en cours).<br>Charges annuelles : 2200.00 euros.",315000,80,3937.5,4,3.0,,flat,Toulon,83000,Le Mourillon - La Mitre - Fort Lamalgue,Toulon - Le Mourillon - La Mitre - Fort Lamalgue,43.10781831794065,5.942516403092854,0,0,0,1,1,,0.0,,,collectif,D,D,164.0,35.0,0,agency,1,1970-01-01T00:00:00.000Z,2026-03-05T13:05:34.767Z,1,0,0,seller,315000.0,3013,https://www.bienici.com/annonce/vente/toulon/flat/immo-facile-59163567
hektor-atlasimmobilier-387759,Bienici,"T2, Residence Haut de Gamme en Rez de jardin","Quartier Ortolan, Bas Faron, coup de Coeur  pour cet appartement T2 au sein d'une résidence Neuve HAUT DE GAMME ! Rez de jardin et terrasse exposition idéale au sud, et au calme absolu, Parking facile, possibilité garage en sus ! <br> - Rez de jardin  avec jardin coup de coeur, agréable et au calme, on s'y sent bien<br> - Belle pièce à vivre, vaste et lumineuse donnant sur terrasse et jardin<br> - Résidence Haut de Gamme batie en 2017<br> - Parking facile, possibilité garage en sus<br>  <br> Mon avis sur ce bien : Le T2 idéal, bien placé, au calme, proche des commerces et transports, au sein d'une résidence de Standing bien tenue et récente... tout y est. On s'y sen bien. L'appartement est bien distribué et conviviale. Le séjour et la chambre donnent sur le jardin et sa terrasse, exposés au sud, la lumière est omniprésente. C'est un bonheur. La possibilité d'acquerir un garage en plus est un atout. Un bien à vivre sans aucun doute !!<br>  <br>  <br> \ - Contactez moi par mail, je vous réponds encore plus vite - //<br> Vidéo de visite virtuelle disponible sur simple demande par mail.<br> _________________________________________________<br> Atlas Ibox. Agence immobilière à Toulon depuis 38 ans vous accompagne dans votre recherche d'appartement villa ou maison avec parking ou garage de Toulon est à Toulon Ouest avec terrasse, balcon, ascenseur, rez de jardin, dernier étage, parking privatif, cave, calme, résidence avec parc, verdure / résidence arborée, proche commerces / bus / écoles, plages, vue mer, vue dégagée, rénové, à la Serinette, La Mitre, Le Cap Brun, Le Mourillon, Petit Bois, la Calade, Aguillon, Bazeilles, Saint-Jean, Brunet, Claret, La Palasse, Lamalgue, Les Ameniers, Pont de Suve, Bas Faron, Centre ville, Haute ville, Place de la Liberté, Ste Anne, vue mer, proche plages, marché, Bon Accueil, Fénelon, Dumont d'Urville, centre ville, Les Bonnes Herbes, Quatre Chemins des Routes, Valbertrand, Les Routes, le Baou, l'Oratoire, Bel air, Chateauvallon, Valbourdin, Saint Roch....).<br>",189000,42,4500,2,1.0,,flat,Toulon,83000,Darboussèdes,Toulon - Darboussèdes,43.12957978989302,5.963823968146893,0,0,0,0,0,,0.0,,,,B,A,81.0,3.0,0,agency,1,1970-01-01T00:00:00.000Z,2026-02-14T09:50:29.338Z,1,0,0,seller,189000.0,17134AS,https://www.bienici.com/annonce/vente/toulon/flat/hektor-atlasimmobilier-387759
hektor-plan-carreimmo4-9,Bienici,Appartement Type 3 toulon font pré,"Découvrez votre nouveau chez-vous à Toulon ! Niché au c?ur de Toulon, au 1208 avenue Colonel Picot, cet appartement T2/3 de 52.80 m2 vous offre un cadre de vie exceptionnel. Construit en 2018, cet appartement allie modernité et confort, avec un ascenseur pour un accès facile et rapide. Situé au premier étage d'un immeuble de trois étages, il bénéficie d'une exposition nord qui garantit une luminosité douce tout au long de la journée. Imaginez-vous dans ce havre de paix, avec ses deux chambres spacieuses et son balcon de 7 m2 où vous pourrez profiter de moments de détente en plein air. La pièce à vivre est lumineuse et accueillante, parfaite pour recevoir vos amis et votre famille. L'appartement est libre d'occupation, prêt à accueillir vos meubles et vos souvenirs. Le quartier est animé et offre toutes les commodités nécessaires à une vie agréable. À seulement 5 minutes à pied, vous trouverez des arrêts de bus, une crèche, des épiceries et des restaurants. En quelques minutes en voiture, vous accéderez à des collèges, des parcs et des jardins. La proximité de 92 médecins généralistes assure une sécurité médicale optimale. Ne manquez pas cette opportunité de vivre dans un appartement moderne et bien situé. Contactez-nous dès aujourd'hui pour organiser une visite et découvrir votre futur chez-vous !<br>",140000,52.8,2462.1212121212125,3,2.0,,flat,Toulon,83100,Font Pré,Toulon - Font Pré,43.12781883728158,5.96914547348752,0,0,0,1,0,,1.0,,,,C,E,150.0,50.0,0,agency,1,1970-01-01T00:00:00.000Z,2026-02-17T08:38:30.791Z,1,0,0,purchaser,130000.0,VA1914,https://www.bienici.com/annonce/vente/toulon/flat/hektor-plan-carreimmo4-9
hektor-royalimmolavaletteduvar-29529,Bienici,Appartement traversant Toulon Ouest - T3 avec balcon et cave,"Toulon secteur Ouest,<br> Situé dans une copropriété securisée, appartement traversant d'environ 70m2 au troisième étage sans ascenseur offre un cadre de vie calme et agréable avec une jolie vue dégagée.<br> Il se compose d'une entrée, une cuisine indépendante équipée, un salon/ salle à manger d'environ 27m2 donnant accés à un grand balcon sans vis a vis, d'une salle d'eau, WC independant, deux chambres de plus de 10m2. (Possibilité de creer une troisième chambre)<br> L'appartement est entierement climatisé grace à une instatlation en gainable, le double vitrage est present sur l'ensemble du bien et une cave completer le tout.<br>Loué 653 EUR/mois hors charges jusqu'en juillet 2026 <br>",159000,69,2304.3478260869565,4,2.0,,flat,Toulon,83200,Pont de Bois,Toulon - Pont de Bois,43.13502876403321,5.896820580574976,0,0,0,0,1,,3.0,8.0,,gaz collectif,D,D,167.0,31.0,0,agency,1,1970-01-01T00:00:00.000Z,2026-02-27T15:26:04.859Z,1,0,1,,159000.0,MM2855,https://www.bienici.com/annonce/vente/toulon/flat/hektor-royalimmolavaletteduvar-29529
hektor-jessymmo_1-124,Bienici,Maison 5 pièces 120m2 à TOULON sur parcelle de 653m2,"Maison à construire à TOULON - quartier Silbas / Loubière<br> L'agence Majesthis est heureuse de vous proposer ce beau projet de maison de deux niveaux à bâtir sur un agréable terrain au calme absolu dans une impasse quartier Siblas / La Loubière à Toulon<br> Proposition de maison de 120m2 exposée plein Sud (à définir selon vos envies) et composée de :<br> - au rez-de-chaussée : séjour / cuisine ouverte de 33m2, une suite parentale (chambre + salle d'eau), un WC séparé, un cellier et un grand bureau<br> - au premier étage : salle de bains, WC, deux belles chambres.<br> - deux places de stationnements privatives<br> - le reste en nature de jardin.  Le terrain est viabilisé en bordure.<br> Emprise au sol jusqu'à 20% sur la parcelle.<br> Prix du terrain : 349000EUR frais d'agence inclus Prix de la maison : à partir de 221000EUR (peut varier selon les options choisies) hors terrassement, cuisine, peintures intérieures et chauffage.<br> Le terrain est en cours de viabilisation . Maison bâtie par MAISONS VERTES DU VAR (La Valette du Var)<br> N'hésitez pas à nous contacter pour plus de renseignements .<br>",570000,120,4750,5,4.0,1.0,house,Toulon,83000,Siblas,Toulon - Siblas,43.129490742024416,5.946154989725332,0,0,1,0,0,2.0,,3.0,653.0,,NS,NS,,,0,agency,1,1970-01-01T00:00:00.000Z,2026-03-07T00:03:41.131Z,1,0,0,seller,570000.0,PM-249-1,https://www.bienici.com/annonce/vente/toulon/house/hektor-jessymmo_1-124
hektor-gabrieleimmo-444,Bienici,Appartement T5 haute ville avec balcon et cave,"GABRIELE IMMOBILIER vous présente à la vente un vaste appartement haussmanien dans le quartier recherché de la haute ville de TOULON , au 1er étage d'un immeuble sécurisé , à proximité de la gare SNCF , du jardin Chalucet , de la bibliothèque , du cinéma et toutes les commodités . Il se compose d'un hall d'entrée , d'une belle pièce de vie donnant sur un balcon filant , d'une cuisine toute aménagée et équipée attenante , de 3 chambres , d'un grand bureau ou chambre d'appoint , d'une salle de bain , d'une 2ème salle d'eau et d'un toilette séparé . Cet appartement fonctionnel vous séduira par ses volumes , sa localisation centrale et le charme de l'ancien . Une cave vient compléter ce bien . Pas de travaux à prévoir , nombreux rangements, climatisation . Pour le stationnement vous trouverez 2 parkings à proximité .<br> Rare dans le secteur à visiter sans tarder !<br> GABRIELE IMMOBILIER , immatriculé au RCS de TOULON no978 318 087 / Référence annonce : 188<br> Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr",310000,108,2870.3703703703704,5,3.0,1.0,flat,Toulon,83000,Haute-ville,Toulon - Haute-ville,43.12609261231608,5.927929485096453,0,0,0,0,1,,1.0,,,individuel,C,A,114.0,3.0,0,agency,1,1970-01-01T00:00:00.000Z,2026-03-02T09:50:22.457Z,1,0,0,seller,310000.0,188,https://www.bienici.com/annonce/vente/toulon/flat/hektor-gabrieleimmo-444
hektor-mtev13600-7906,Bienici,TOULON - MOURILLON - MAISON 1900 - T5 - 140M2  - DOUBLE GARA,"Dans le quartier très recherché du Mourillon, à seulement 100m des plages et à l'abri des regards, cette maison de caractère du début XXème siècle vous séduira par son authenticité, sa discrétion et son cadre de vie privilégié. Derrière une façade discrète se cache un véritable havre de paix au milieu d'un jardin méditérranéen (Bougainvilliers, citronnier, palmier, oranger) soigneusement aménagé. Tout cela à quelques pas de la mythique rue Lamalgue reconnu pour son vaste choix de commerces et son marché quotidien.<br> Le rez de chaussée possède une vaste pièce à vivre (55m2) toute de blanc vêtue, du sol au plafond comme en Grèce et la cheminée est là pour animer les soirée d'hiver au coin du feu. La proximité de la cuisine permet de recevoir de nombreux convives toute l'année. A l'étage, le côté nuit a été rénové avec goût. Les 3 chambres bénéficient du charme des poutres apparentes, des couleurs pastel des murs, de la lumière naturelle et du calme environnant, une jolie maison provençale au coeur du Mourillon.<br> La piscine avec sa cuisine d'été, le double garage avec l'accès direct à la maison constituent un luxe indéniable à Toulon.<br> Prix : 1 200 000 000EUR honoraires inclus à la charge du vendeur.<br> DPE : C/A, indique des performances énergétiques performantes.<br> La présente annonce immobilière vise 1 bien ne faisant l'objet d'aucune procédure en cours déclaré par le vendeur.<br> Terrasse en Ville, 87 avenue Maréchal Gallieni 13600 La Ciotat Siren 814623815 RCS Marseille<br> Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr<br> AXEL TARDY/ <span class=""importDescriptionDecorator"" data-type=""phone"">06 35 40 23 92</span> -  immatriculé au R.S.A.C.MARSEILLE no 911 647 980<br> Estimation gratuite sous 48h",1200000,140,8571.42857142857,5,3.0,1.0,house,Toulon,83000,Le Mourillon - La Mitre - Fort Lamalgue,Toulon - Le Mourillon - La Mitre - Fort Lamalgue,43.11111705320301,5.939944952536432,0,0,1,0,0,,,3.0,230.0,radiateur électrique individuel,C,A,136.0,4.0,0,agency,1,1970-01-01T00:00:00.000Z,2026-02-18T18:25:23.172Z,1,0,0,seller,1200000.0,B1425,https://www.bienici.com/annonce/vente/toulon/house/hektor-mtev13600-7906
hektor-grechimmo83000-112276,Bienici,F4 - LA RODE - A RENOVER,"A Toulon, La Rode, F4 de 80,85 m2 (Carrez). Résidence l'ALBATROS, au 7ème étage. Idéalement situé à 2 pas du marché du centre-ville, des commerces, transports.... Bien en état d'usage à rénover (propriétaire ouvert à la négociation). L'appartement comprend : Hall d'entrée, cuisine non aménagée, salon (ou 3o chambre) / salle à manger, couloir avec placards, Chambre 1, Chambre 2, salle de bain, wc indép., cellier/buanderie, dressing. Loggia ouverte salon/cuisine (9,6 m2). Loggia chambres (6,25 m2). Fenêtres : double vitrage PVC, volets : manuels bois. Taxe foncière : 1.655 EUR. Charges de copropriété : 187 EUR/mois (ascenseur, eau froide, chauffage). Vidéo : <span class=""importDescriptionDecorator"" data-url=""https://www.youtube.com/embed/A2tK_AqYHko?rel=0&controls=2&iv_load_policy=3&showinfo=0"" data-type=""virtualTour"">https://youtube.com/shorts/A2tK_AqYHko?feature=share</span><br> Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr",185500,80.85,2294.3722943722946,4,2.0,1.0,flat,Toulon,83000,La Rode,Toulon - La Rode,43.11649231586977,5.940695376318126,0,0,0,1,0,,7.0,17.0,,gaz collectif,C,D,164.0,35.0,0,agency,1,1970-01-01T00:00:00.000Z,2026-03-04T10:25:21.692Z,1,0,0,seller,185500.0,29792,https://www.bienici.com/annonce/vente/toulon/flat/hektor-grechimmo83000-112276
hektor-2_GRECHTOULON2023-112276,Bienici,F4 - LA RODE - A RENOVER,"A Toulon, La Rode, F4 de 80,85 m2 (Carrez). Résidence l'ALBATROS, au 7ème étage. Idéalement situé à 2 pas du marché du centre-ville, des commerces, transports.... Bien en état d'usage à rénover (propriétaire ouvert à la négociation). L'appartement comprend : Hall d'entrée, cuisine non aménagée, salon (ou 3o chambre) / salle à manger, couloir avec placards, Chambre 1, Chambre 2, salle de bain, wc indép., cellier/buanderie, dressing. Loggia ouverte salon/cuisine (9,6 m2). Loggia chambres (6,25 m2). Fenêtres : double vitrage PVC, volets : manuels bois. Taxe foncière : 1.655 EUR. Charges de copropriété : 187 EUR/mois (ascenseur, eau froide, chauffage). Vidéo : <span class=""importDescriptionDecorator"" data-url=""https://www.youtube.com/embed/A2tK_AqYHko?rel=0&controls=2&iv_load_policy=3&showinfo=0"" data-type=""virtualTour"">https://youtube.com/shorts/A2tK_AqYHko?feature=share</span><br> Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr",185500,80.85,2294.3722943722946,4,2.0,1.0,flat,Toulon,83000,La Rode,Toulon - La Rode,43.11649231586977,5.940695376318126,0,0,0,1,0,,7.0,17.0,,gaz collectif,C,D,164.0,35.0,0,agency,1,1970-01-01T00:00:00.000Z,2026-03-09T21:47:26.575Z,1,0,0,seller,185500.0,2_29792,https://www.bienici.com/annonce/vente/toulon/flat/hektor-2_GRECHTOULON2023-112276
